1440,69;1434,29
1402,16;1398,96
1519,75;1493,71
1453,91;1445,78
1394,11;1394,93
1501,06;1479,48
1483,67;1467,99
1404,1;1398,71
1466,96;1449,6
1510,61;1487,26
1415,13;1413,23
1430,93;1422,65
1524,36;1500,67
1429,33;1424,82
1408,7;1404
1523,02;1498,68
1445,77;1438,49
1397,37;1396,18
1514,91;1489,88
1466,16;1453,64
1395,35;1393,97
1484,57;1469,23
1494,98;1477,53
1407,31;1405,92
1449,01;1438,54
1518,74;1493,95
1421,64;1416,58
1421,96;1414,54
1529,65;1503,95
1439,31;1433,79
1403,92;1401,16
1520,63;1497,26
1451,91;1445,11
1395,55;1394,6
1506,67;1484,2
1479,14;1465,46
1401,84;1397,44
1470,71;1453,85
1507,6;1484,5
1416,07;1411,85
1436,28;1426,84
1527,04;1500,32
1428,23;1422,2
1410,6;1405,14
1526,41;1499,25
1445,02;1438,77
1399,44;1398,76
1518,39;1493,61
1463,01;1453,06
1396,22;1396,13
1492,34;1475,19
1493,97;1478,07
1409,25;1406,19
1454,87;1443,56
1521,67;1496,46
1423,1;1417,83
1425,14;1417,62
1531,24;1505,48
1440,11;1434,56
1406,76;1403,99
1524,49;1498,67
1453,84;1443,37
1398,96;1396,17
1510,82;1487,43
1481,22;1467,08
1402,88;1400,69
1476,12;1460,37
1510,3;1487,76
1417,42;1411,03
1441,85;1428,88
1529,82;1501,34
1432,06;1425,16
1417,4;1409,06
1532,26;1503,65
1450,39;1440,97
1407,01;1402,31
1524,62;1497,83
1468,57;1455,17
1401,44;1397,18
1499,84;1478,16
1497,72;1479,55
1411,13;1409,37
1460,7;1447,6
1524,58;1498,48
1424,56;1418,84
1428,31;1420,56
1535,27;1506,96
1442,12;1435,3
1412,65;1406,8
1529,89;1502,52
1456,54;1447,74
1402,75;1398,36
1515,16;1488,52
1483,39;1467,62
1406,41;1403,41
1480,33;1461,73
1512,4;1488,44
1420,91;1413,82
1446,04;1432,72
1534,36;1505,7
1434,33;1429,78
1418,54;1413,82
1532,83;1506,03
1450,68;1442,16
1407,16;1402,9
1524,69;1498,13
1471,05;1455,32
1405,12;1399,7
1501,68;1479,42
1498,64;1482,62
1414,03;1410,91
1462,15;1448,37
1525,31;1501,31
1427,36;1422,7
1432,16;1422,49
1537,19;1507,92
1443,08;1438,22
1413,14;1408,26
1530,13;1505,69
1459,1;1451,77
1404,04;1400,37
1515,8;1491,98
1483,71;1469,35
1406,57;1404,27
1477,96;1462,16
1513,66;1491,1
1421,54;1415,15
1443,91;1433,38
1530,85;1506,04
1432,58;1429,95
1417,66;1413,9
1532,39;1506,07
1450,46;1444,63
1407,05;1401,69
1524,64;1497,52
1473,46;1457,46
1403,89;1400,77
1498,62;1479,96
1499,55;1482,89
1414,49;1411,04
1459,93;1445,99
1526,64;1502,57
1428,03;1423,33
1430,05;1420,36
1536,14;1509,3
1445;1438,91
1411,65;1406,16
1529,38;1502,2
1458,73;1450,03
1403,85;1401,94
1515,71;1492,76
1486,1;1472,19
1407,76;1405,69
1478,56;1462,87
1516,41;1493,9
1422,92;1418,99
1444,6;1435,3
1536,08;1507
1437,64;1430,43
1417,74;1411,7
1532,43;1507,41
1452,92;1445,3
1408,28;1402,02
1525,25;1497,69
1476,21;1459,99
1405,26;1402,04
1496,86;1478,14
1503,56;1484,43
1416,49;1414,26
1458,49;1447,6
1528,37;1503,37
1428,89;1423,73
1428,03;1420,56
1535,13;1509,4
1444,5;1438,96
1411,4;1406,19
1529,26;1502,21
1458,67;1450,03
1403,82;1399,5
1513,25;1491,54
1489,76;1474,02
1409,59;1406,61
1477,04;1460,88
1515,64;1492,9
1422,53;1418,49
1441,96;1432,61
1534,76;1508,09
1436,98;1430,98
1417,42;1411,97
1532,27;1507,55
1452,84;1447,81
1405,79;1403,28
1524,01;1495,87
1475,59;1461,52
1407,4;1402,8
1497,93;1478,53
1504,1;1487,06
1416,76;1415,58
1458,62;1445,81
1528,43;1502,48
1428,93;1423,28
1428,05;1420,34
1537,58;1509,29
1445,72;1441,35
1412,01;1407,38
1529,56;1502,81
1461,26;1450,33
1402,67;1399,65
1512,68;1491,61
1489,48;1476,5
1409,45;1407,85
1474,52;1461,5
1516,83;1495,66
1420,68;1419,87
1441,04;1433,3
1534,3;1508,44
1436,75;1433,59
1417,3;1410,83
1532,21;1506,98
1452,81;1447,53
1405,78;1403,14
1524;1498,25
1478,03;1462,71
1406,17;1403,4
1494,88;1476,38
1505,01;1485,99
1417,22;1415,04
1456,41;1445,54
1529,77;1504,79
1432,04;1426,88
1429,61;1419,7
1538,36;1508,97
1448,56;1441,19
1413,43;1407,3
1530,27;1502,77
1461,62;1452,75
1402,85;1400,86
1512,76;1489,78
1491,96;1475,58
1410,69;1407,39
1475,14;1461,27
1519,58;1497,99
1424,5;1421,04
1442,95;1431,44
1537,7;1509,95
1438,45;1434,35
1415,71;1411,21
1533,85;1507,17
1456,08;1447,62
1407,41;1405,63
1524,82;1499,49
1478,44;1465,78
1406,38;1404,93
1494,98;1477,15
1507,51;1486,37
1418,47;1412,79
1457,03;1444,42
1530,08;1506,67
1429,75;1427,82
1428,46;1422,61
1537,79;1512,87
1448,27;1443,14
1413,28;1408,28
1530,2;1503,26
1461,58;1453
1402,83;1400,99
1512,76;1489,84
1491,96;1473,17
1410,69;1406,18
1475,14;1460,67
1517,14;1495,24
1423,28;1419,66
1442,33;1433,19
1534,95;1508,39
1437,07;1431,12
1419,91;1412,04
1538,4;1510,03
1455,9;1449,05
1404,88;1401,46
1528,44;1499,85
1475,37;1461,07
1402,39;1400,13
1497,87;1479,64
1506,51;1487,62
1415,52;1413,41
1458,01;1447,17
1537,9;1512,93
1433,66;1428,51
1430,42;1422,95
1546,1;1515,49
1452,42;1444,45
1412,92;1408,93
1532,46;1506,03
1462,71;1454,38
1403,4;1401,68
1515,48;1492,63
1495,77;1479,45
1412,59;1409,33
1476,09;1462,24
1522,5;1498,47
1423,52;1421,28
1440,01;1431,56
1536,23;1510,01
1440,16;1434,38
1416,56;1413,67
1536,73;1510,84
1457,51;1451,9
1408,13;1407,77
1527,62;1503,01
1479,84;1467,53
1407,08;1403,37
1497,77;1478,81
1506,46;1487,21
1417,94;1415,65
1459,22;1445,85
1533,62;1504,94
1431,52;1426,96
1429,35;1422,18
1540,68;1512,65
1449,71;1443,03
1414,01;1408,22
1533;1505,68
1462,98;1454,21
1403,53;1401,59
1515,55;1495,03
1493,36;1475,76
1411,39;1407,48
1480,38;1463,76
1519,76;1496,79
1424,59;1420,44
1442,99;1433,58
1535,28;1508,58
1437,24;1431,22
1417,54;1412,09
1537,22;1510,05
1455,31;1449,06
1409,48;1406,35
1528,3;1502,3
1477,74;1462,29
1406,02;1400,74
1502,13;1479,94
1506,2;1485,33
1417,81;1412,26
1461,59;1449,04
1529,92;1506,54
1429,67;1425,31
1430,87;1421,36
1541,44;1512,24
1447,65;1440,38
1412,97;1409,34
1532,49;1506,23
1460,28;1452,04
1402,18;1400,51
1517,32;1494,49
1489,35;1473,05
1409,39;1406,12
1481,82;1465,53
1518,04;1495,23
1423,73;1419,66
1447,45;1438,08
1537,51;1513,27
1435,91;1433,57
1419,32;1415,71
1538,11;1511,86
1453,32;1447,52
1408,48;1405,58
1527,8;1501,91
